,total_claims,total_30day_fills,total_days_supply,total_drug_cost,event_total
12591,41.0,,,,
12592,41.0,,,,
12593,41.0,,,,
12594,41.0,,,,
12595,41.0,,,,
12596,41.0,,,,
12597,41.0,,,,
12598,41.0,,,,
12599,41.0,,,,
12600,41.0,,,,
12601,41.0,,,,
12602,41.0,,,,
12603,41.0,,,,
12604,41.0,,,,
12605,41.0,,,,
12606,41.0,,,,
12607,41.0,,,,
12608,41.0,,,,
12609,41.0,,,,
12610,41.0,,,,
12611,41.0,,,,
12612,41.0,,,,
12613,41.0,,,,
12614,41.0,,,,
12615,41.0,,,,
12616,41.0,,,,
12617,41.0,,,,
12618,41.0,,,,
12619,41.0,,,,
12620,41.0,,,,
12621,41.0,,,,
12622,41.0,,,,
12623,41.0,,,,
12624,41.0,,,,
12625,41.0,,,,
12626,41.0,,,,
12627,41.0,,,,
12628,41.0,,,,
12629,41.0,,,,
12630,41.0,,,,
12631,42.0,,,,
12632,42.0,,,,
12633,42.0,,,,
12634,42.0,,,,
12635,42.0,,,,
12636,42.0,,,,
12637,42.0,,,,
12638,42.0,,,,
12639,42.0,,,,
12640,42.0,,,,
12641,42.0,,,,
12642,42.0,,,,
12643,42.0,,,,
12644,42.0,,,,
12645,42.0,,,,
12646,42.0,,,,
12647,42.0,,,,
12648,42.0,,,,
12649,42.0,,,,
12650,42.0,,,,
12651,42.0,,,,
12652,42.0,,,,
12653,42.0,,,,
12654,42.0,,,,
12655,42.0,,,,
12656,42.0,,,,
12657,42.0,,,,
12658,42.0,,,,
12659,42.0,,,,
12660,42.0,,,,
12661,42.0,,,,
12662,42.0,,,,
12663,42.0,,,,
12664,42.0,,,,
12665,42.0,,,,
12666,,,,,
12667,,,,,
12668,,,,,
12669,,,,,
12670,,,,,
12671,,,,,
12672,,,,,
12673,,,,,
12674,,,,,
12675,,,,,
12676,,,,,
12677,,,,,
12678,,,,,
12679,,,,,
12680,,,,,
12681,,,,,
12682,,,,,
12683,,,,,
12684,,,,,
12685,,,,,
12686,,,,,
12687,,,,,
12688,,,,,
12689,,,,,
12690,,,,,
12691,,70.0,2079.0,,
12692,,70.0,2079.0,,
12693,,70.0,2079.0,,
12694,,70.0,2079.0,,
12695,,70.0,2079.0,,
12696,,70.0,2079.0,,
12697,,70.0,2079.0,,
12698,,70.0,2079.0,,
12699,,70.0,2079.0,,
12700,,70.0,2079.0,,
12701,,70.0,2079.0,,
12702,,70.0,2079.0,,
12703,,70.0,2079.0,,
12704,,70.0,2079.0,,
12705,,70.0,2079.0,,
12706,,70.0,2079.0,,
12707,,70.0,2079.0,,
12708,,70.0,2079.0,,
12709,,70.0,2079.0,,
12710,,70.0,2079.0,,
12711,,70.0,2079.0,,
12712,,70.0,2079.0,,
12713,,70.0,2079.0,,
12714,,70.0,2079.0,,
12715,,70.0,2079.0,,
12716,,70.0,2079.0,,
12717,,70.0,2079.0,,
12718,,70.0,2079.0,,
12719,,70.0,2079.0,,
12720,,70.0,2079.0,,
12721,,70.0,2079.0,,
12722,,70.0,2079.0,,
12723,,70.0,2079.0,,
12724,,70.0,2079.0,,
12725,,70.0,2079.0,,
12726,,70.0,2079.0,,
12727,,70.0,2079.0,,
12728,,70.0,2079.0,,
12729,,,,,
12730,,,1740.0,,
12731,,,,,
12732,,,,,
12733,,,,,
12734,,,,,
12735,,,,,
12736,,,,,
12737,,,,,
12738,,,,,
12739,,,,,
12740,,,,,
12741,,,,,
12742,,,,,
12743,,,,,
12744,,,,,
12745,,,,,
12746,,,,,
12747,,,,,
12748,,,,,
12749,,,,,
12750,,,,,
12751,,,,,
12752,98.0,294.0,8820.0,,
12753,98.0,294.0,8820.0,,
12754,98.0,294.0,8820.0,,
12755,98.0,294.0,8820.0,,
12756,98.0,294.0,8820.0,,
12757,98.0,294.0,8820.0,,
12758,98.0,294.0,8820.0,,
12759,98.0,294.0,8820.0,,
12760,98.0,294.0,8820.0,,
12761,98.0,294.0,8820.0,,
12762,98.0,294.0,8820.0,,
12763,98.0,294.0,8820.0,,
12764,98.0,294.0,8820.0,,
12765,98.0,294.0,8820.0,,
12766,98.0,294.0,8820.0,,
12767,98.0,294.0,8820.0,,
12768,98.0,294.0,8820.0,,
12769,98.0,294.0,8820.0,,
12770,98.0,294.0,8820.0,,
12771,98.0,294.0,8820.0,,
12772,98.0,294.0,8820.0,,
12773,98.0,294.0,8820.0,,
12774,98.0,294.0,8820.0,,
12775,98.0,294.0,8820.0,,
12776,98.0,294.0,8820.0,,
12777,98.0,294.0,8820.0,,
12778,98.0,294.0,8820.0,,
12779,98.0,294.0,8820.0,,
12780,98.0,294.0,8820.0,,
12781,98.0,294.0,8820.0,,
12782,98.0,294.0,8820.0,,
12783,98.0,294.0,8820.0,,
12784,98.0,294.0,8820.0,,
12785,98.0,294.0,8820.0,,
12786,98.0,294.0,8820.0,,
12787,98.0,294.0,8820.0,,
12788,98.0,294.0,8820.0,,
12789,98.0,294.0,8820.0,,
12790,98.0,294.0,8820.0,,
12791,98.0,294.0,8820.0,,
12792,98.0,294.0,8820.0,,
12793,98.0,294.0,8820.0,,
12794,98.0,294.0,8820.0,,
12795,98.0,294.0,8820.0,,
12796,98.0,294.0,8820.0,,
12797,98.0,294.0,8820.0,,
12798,98.0,294.0,8820.0,,
12799,98.0,294.0,8820.0,,
12800,98.0,294.0,8820.0,,
12801,98.0,294.0,8820.0,,
12802,98.0,294.0,8820.0,,
12803,98.0,294.0,8820.0,,
12804,98.0,294.0,8820.0,,
12805,98.0,294.0,8820.0,,
12806,98.0,294.0,8820.0,,
12807,98.0,294.0,8820.0,,
12808,98.0,294.0,8820.0,,
12809,98.0,294.0,8820.0,,
12810,98.0,294.0,8820.0,,
12811,98.0,294.0,8820.0,,
12812,98.0,294.0,8820.0,,
12813,98.0,294.0,8820.0,,
12814,98.0,294.0,8820.0,,
12815,98.0,294.0,8820.0,,
12816,98.0,294.0,8820.0,,
12817,98.0,294.0,8820.0,,
12818,98.0,294.0,8820.0,,
12819,98.0,294.0,8820.0,,
12820,98.0,294.0,8820.0,,
12821,98.0,294.0,8820.0,,
12822,98.0,294.0,8820.0,,
12823,98.0,294.0,8820.0,,
12824,98.0,294.0,8820.0,,
12825,98.0,294.0,8820.0,,
12826,98.0,294.0,8820.0,,
12827,,,,,
12828,,,,,
12829,,,,,
12830,,,,,
12831,,,,,
12832,,,,,
12833,,,,,
12834,,,,,
12835,,,,,
12836,,,,,
12837,,,,,
12838,,,,,
12839,,,,,
12840,,,,,
12841,,,,,
12842,,,,,
12843,,,,,
12844,,,,,
12845,,,,,
12846,,,,,
12847,,,,,
12848,,,,,
12849,,,,,
12850,,,,,
12851,,,,,
12852,,,,,
12853,,,,,
12854,,,,,
12855,,,,,
12856,,,,,
12857,,,,,
12858,,,,,
12859,,,,,
12860,,,,,
12861,,,,,
12862,,,,,
12863,,,,,
12864,,,,,
12865,,,,,
12866,,,,,
12867,,,,,
12868,,,,,
12869,,,,,
12870,,,,,
12871,,,,,
12872,,,,,
12873,,,,,
12874,,,,,
12875,,,,,
12876,,,,,
12877,,,,,
12878,,,,,
12879,,,,,
12880,,,,,
12881,,,,,
12882,,,,,
12883,,,,,
12884,,,,,
12885,,,,,
12886,,,,,
12887,,,,,
12888,,,,,
12889,,,,,
12890,,,,,
12891,,,,,
12892,,,,,
12893,,,,,
12894,,,,,
12895,,,,,
12896,,,,,
12897,,,,,
12898,,,,,
12899,,,,,
12900,,,,,
12901,,,,,
12902,,,,,
12903,,,,,
12904,,,,,
12905,,,,,
12906,,,,,
12907,,,,,
12908,,,,,
12909,,,,,
12910,,,,,
12911,,,,,
12912,,,,,
12913,,,,,
12914,,,,,
12915,,,,,
12916,,,,,
12917,,,,,
12918,,,,,
12919,,,,,
12920,,,,,
12921,,,,,
12922,,,,,
12923,,,,,
12924,,,,,
12925,,,,,
12926,,,,,
12927,,,,,
12928,,,,,
12929,,,,,
12930,,,,,
12931,,,,,
12932,,,,,
12933,,,,,
12934,,,,,
12935,,,,,
12936,,,,,
12937,,,,,
12938,,,,,
12939,,,,,
12940,,,,,
12941,,,,,
12942,,,,,
12943,,,,,
12944,,,,,
12945,,,,,
12946,,,,,
12947,,,,,
12948,,,,,
12949,,,,,
12950,,,,,
12951,,,,,
12952,,,,,
12953,,,,,
12954,,,,,
12955,,,,,
12956,,,,,
12957,,,,,
12958,,,,,
12959,,,,,
12960,,,,,
12961,,,,,
12962,,,,,
12963,,,,,
12964,,,,,
12965,,,,,
12966,,,,,
12967,,,,,
12968,,,,,
12969,,,,,
12970,,,,,
12971,,,,,
12972,,,,,
12973,,,,,
12974,,,,,
12975,,,,,
12976,,,,,
12977,,,,,
12978,,,,,
12979,,,,,
12980,,,,,
12981,,,,,
12982,,,,,
12983,,,,,
12984,,,,,
12985,,,,,
12986,,,,,
12987,,,,,
12988,,,,,
12989,,,,,
12990,,,,,
12991,,,,,
12992,,,,,
12993,,,,,
12994,,,,,
12995,,,,,
12996,,,,,
12997,,,,,
12998,,,,,
12999,,,,,
13000,,,,,
13001,,,,,
13002,,,,,
13003,,,,,
13004,,,,,
13005,,,,,
13006,,,,,
13007,,,,,
13008,,,,,
13009,,,,,
13010,,,,,
13011,72.0,72.0,2080.0,,
13012,72.0,72.0,2080.0,,
13013,72.0,72.0,2080.0,,
13014,72.0,72.0,2080.0,,
13015,72.0,72.0,2080.0,,
13016,72.0,72.0,2080.0,,
13017,72.0,72.0,2080.0,,
13018,72.0,72.0,2080.0,,
13019,72.0,72.0,2080.0,,
13020,72.0,72.0,2080.0,,
13021,72.0,72.0,2080.0,,
13022,72.0,72.0,2080.0,,
13023,72.0,72.0,2080.0,,
13024,72.0,72.0,2080.0,,
13025,72.0,72.0,2080.0,,
13026,72.0,72.0,2080.0,,
13027,72.0,72.0,2080.0,,
13028,72.0,72.0,2080.0,,
13029,72.0,72.0,2080.0,,
13030,72.0,72.0,2080.0,,
13031,72.0,72.0,2080.0,,
13032,72.0,72.0,2080.0,,
13033,72.0,72.0,2080.0,,
13034,72.0,72.0,2080.0,,
13035,72.0,72.0,2080.0,,
13036,72.0,72.0,2080.0,,
13037,72.0,72.0,2080.0,,
13038,72.0,72.0,2080.0,,
13039,72.0,72.0,2080.0,,
13040,72.0,72.0,2080.0,,
13041,72.0,72.0,2080.0,,
13042,72.0,72.0,2080.0,,
13043,72.0,72.0,2080.0,,
13044,72.0,72.0,2080.0,,
13045,72.0,72.0,2080.0,,
13046,72.0,72.0,2080.0,,
13047,72.0,72.0,2080.0,,
13048,72.0,72.0,2080.0,,
13049,72.0,72.0,2080.0,,
13050,72.0,72.0,2080.0,,
13051,72.0,72.0,2080.0,,
13052,72.0,72.0,2080.0,,
13053,72.0,72.0,2080.0,,
13054,72.0,72.0,2080.0,,
13055,72.0,72.0,2080.0,,
13056,72.0,72.0,2080.0,,
13057,72.0,72.0,2080.0,,
13058,72.0,72.0,2080.0,,
13059,72.0,72.0,2080.0,,
13060,72.0,72.0,2080.0,,
13061,72.0,72.0,2080.0,,
13062,72.0,72.0,2080.0,,
13063,72.0,72.0,2080.0,,
13064,72.0,72.0,2080.0,,
13065,72.0,72.0,2080.0,,
13066,72.0,72.0,2080.0,,
13067,72.0,72.0,2080.0,,
13068,72.0,72.0,2080.0,,
13069,72.0,72.0,2080.0,,
13070,72.0,72.0,2080.0,,
13071,72.0,72.0,2080.0,,
13072,72.0,72.0,2080.0,,
13073,72.0,72.0,2080.0,,
13074,72.0,72.0,2080.0,,
13075,72.0,72.0,2080.0,,
13076,72.0,72.0,2080.0,,
13077,72.0,72.0,2080.0,,
13078,72.0,72.0,2080.0,,
13079,72.0,72.0,2080.0,,
13080,72.0,72.0,2080.0,,
13081,72.0,72.0,2080.0,,
13082,72.0,72.0,2080.0,,
13083,72.0,72.0,2080.0,,
13084,72.0,72.0,2080.0,,
13085,72.0,72.0,2080.0,,
13086,72.0,72.0,2080.0,,
13087,72.0,72.0,2080.0,,
13088,72.0,72.0,2080.0,,
13089,72.0,72.0,2080.0,,
13090,72.0,72.0,2080.0,,
13091,72.0,72.0,2080.0,,
13092,72.0,72.0,2080.0,,
13093,72.0,72.0,2080.0,,
13094,72.0,72.0,2080.0,,
13095,72.0,72.0,2080.0,,
13096,72.0,72.0,2080.0,,
13097,72.0,72.0,2080.0,,
13098,72.0,72.0,2080.0,,
13099,72.0,72.0,2080.0,,
13100,72.0,72.0,2080.0,,
13101,72.0,72.0,2080.0,,
13102,72.0,72.0,2080.0,,
13103,72.0,72.0,2080.0,,
13104,72.0,72.0,2080.0,,
13105,72.0,72.0,2080.0,,
13106,72.0,72.0,2080.0,,
13107,72.0,72.0,2080.0,,
13108,72.0,72.0,2080.0,,
13109,72.0,72.0,2080.0,,
13110,72.0,72.0,2080.0,,
13111,72.0,72.0,2080.0,,
13112,72.0,72.0,2080.0,,
13113,72.0,72.0,2080.0,,
13114,72.0,72.0,2080.0,,
13115,72.0,72.0,2080.0,,
13116,72.0,72.0,2080.0,,
13117,72.0,72.0,2080.0,,
13118,72.0,72.0,2080.0,,
13119,72.0,72.0,2080.0,,
13120,72.0,72.0,2080.0,,
13121,72.0,72.0,2080.0,,
13122,72.0,72.0,2080.0,,
13123,72.0,72.0,2080.0,,
13124,72.0,72.0,2080.0,,
13125,72.0,72.0,2080.0,,
13126,72.0,72.0,2080.0,,
13127,72.0,72.0,2080.0,,
13128,72.0,72.0,2080.0,,
13129,72.0,72.0,2080.0,,
13130,72.0,72.0,2080.0,,
13131,72.0,72.0,2080.0,,
13132,72.0,72.0,2080.0,,
13133,72.0,72.0,2080.0,,
13134,72.0,72.0,2080.0,,
13135,72.0,72.0,2080.0,,
13136,72.0,72.0,2080.0,,
13137,72.0,72.0,2080.0,,
13138,72.0,72.0,2080.0,,
13139,72.0,72.0,2080.0,,
13140,72.0,72.0,2080.0,,
13141,72.0,72.0,2080.0,,
13142,72.0,72.0,2080.0,,
13143,72.0,72.0,2080.0,,
13144,72.0,72.0,2080.0,,
13145,72.0,72.0,2080.0,,
13146,72.0,72.0,2080.0,,
13147,72.0,72.0,2080.0,,
13148,72.0,72.0,2080.0,,
13149,72.0,72.0,2080.0,,
13150,72.0,72.0,2080.0,,
13151,72.0,72.0,2080.0,,
13152,72.0,72.0,2080.0,,
13153,72.0,72.0,2080.0,,
13154,72.0,72.0,2080.0,,
13155,72.0,72.0,2080.0,,
13156,72.0,72.0,2080.0,,
13157,72.0,72.0,2080.0,,
13158,72.0,72.0,2080.0,,
13159,72.0,72.0,2080.0,,
13160,72.0,72.0,2080.0,,
13161,72.0,72.0,2080.0,,
13162,72.0,72.0,2080.0,,
13163,72.0,72.0,2080.0,,
13164,72.0,72.0,2080.0,,
13165,72.0,72.0,2080.0,,
13166,72.0,72.0,2080.0,,
13167,72.0,72.0,2080.0,,
13168,72.0,72.0,2080.0,,
13169,72.0,72.0,2080.0,,
13170,72.0,72.0,2080.0,,
13171,72.0,72.0,2080.0,,
13172,72.0,72.0,2080.0,,
13173,72.0,72.0,2080.0,,
13174,72.0,72.0,2080.0,,
13175,72.0,72.0,2080.0,,
13176,72.0,72.0,2080.0,,
13177,72.0,72.0,2080.0,,
13178,72.0,72.0,2080.0,,
13179,72.0,72.0,2080.0,,
13180,72.0,72.0,2080.0,,
13181,72.0,72.0,2080.0,,
13182,72.0,72.0,2080.0,,
13183,72.0,72.0,2080.0,,
13184,72.0,72.0,2080.0,,
13185,72.0,72.0,2080.0,,
13186,72.0,72.0,2080.0,,
13187,72.0,72.0,2080.0,,
13188,72.0,72.0,2080.0,,
13189,72.0,72.0,2080.0,,
13190,72.0,72.0,2080.0,,
13191,72.0,72.0,2080.0,,
13192,72.0,72.0,2080.0,,
13193,72.0,72.0,2080.0,,
13194,72.0,72.0,2080.0,,
13195,72.0,72.0,2080.0,,
13196,72.0,72.0,2080.0,,
13197,72.0,72.0,2080.0,,
13198,72.0,72.0,2080.0,,
13199,72.0,72.0,2080.0,,
13200,,62.5,1838.0,,
13201,65.0,72.4,2065.0,,
13202,,,,,
13203,,,,,
13204,,,,,
13205,,,,,
13206,,,,,
13207,,,,,
13208,,,,,
13209,,,,,
13210,,,,,
13211,,,,,
13212,,,,,
13213,,,,,
13214,,,,,
13215,,,,,
13216,,,,,
13217,,,,,
13218,,,,,
13219,,,,,
13220,,,,,
13221,,,,,
13222,,,,,
13223,,,,,
13224,,,,,
13225,,,,,
13226,,,,,
13227,,,,,
13228,,,,,
13229,,,,,
13230,,,,,
13231,,,,,
13232,,,,,
13233,,,,,
13234,,,,,
13235,,,,,
13236,,,,,
13237,,,,,
13238,,,,,
13239,,,,,
13240,,,,,
13241,,,,,
13242,,,,,
13243,,,,,
13244,,,,,
13245,,,,,
13246,,,,,
13247,,,,,
13248,,,,,
13249,,,,,
13250,,,,,
13251,,,,,
13252,,,,,
13253,,,,,
13254,,,,,
13255,,,,,
13256,,,,,
13257,,,,,
13258,,,,,
13259,,,,,
13260,,,,,
13261,,,,,
13262,,,,,
13263,,,,,
13264,,,,,
13265,,,,,
13266,,,,,
13267,48.0,,,,
13268,48.0,,,,
13269,48.0,,,,
13270,48.0,,,,
13271,48.0,,,,
13272,48.0,,,,
13273,48.0,,,,
13274,48.0,,,,
13275,48.0,,,,
13276,48.0,,,,
13277,48.0,,,,
13278,48.0,,,,
13279,48.0,,,,
13280,48.0,,,,
13281,48.0,,,,
13282,48.0,,,,
13283,48.0,,,,
13284,48.0,,,,
13285,48.0,,,,
13286,48.0,,,,
13287,48.0,,,,
13288,48.0,,,,
13289,48.0,,,,
13290,48.0,,,,
13291,48.0,,,,
13292,48.0,,,,
13293,48.0,,,,
13294,48.0,,,,
13295,45.0,,,,
13296,45.0,,,,
13297,45.0,,,,
13298,45.0,,,,
13299,45.0,,,,
13300,45.0,,,,
13301,45.0,,,,
13302,45.0,,,,
13303,45.0,,,,
13304,45.0,,,,
13305,45.0,,,,
13306,45.0,,,,
13307,45.0,,,,
13308,45.0,,,,
13309,45.0,,,,
13310,45.0,,,,
13311,45.0,,,,
13312,45.0,,,,
13313,45.0,,,,
13314,45.0,,,,
13315,45.0,,,,
13316,45.0,,,,
13317,45.0,,,,
13318,45.0,,,,
13319,45.0,,,,
13320,45.0,,,,
13321,45.0,,,,
13322,45.0,,,,
13323,45.0,,,,
13324,45.0,,,,
13325,45.0,,,,
13326,45.0,,,,
13327,45.0,,,,
13328,45.0,,,,
13329,45.0,,,,
13330,45.0,,,,
13331,45.0,,,,
13332,45.0,,,,
13333,45.0,,,,
13334,45.0,,,,
13335,,,,,
13336,119.0,128.0,3272.0,,
13337,119.0,128.0,3272.0,,
13338,119.0,128.0,3272.0,,
13339,119.0,128.0,3272.0,,
13340,119.0,128.0,3272.0,,
13341,119.0,128.0,3272.0,,
13342,119.0,128.0,3272.0,,
13343,119.0,128.0,3272.0,,
13344,119.0,128.0,3272.0,,
13345,119.0,128.0,3272.0,,
13346,119.0,128.0,3272.0,,
13347,119.0,128.0,3272.0,,
13348,119.0,128.0,3272.0,,
13349,119.0,128.0,3272.0,,
13350,,,,,
13351,,,,,
13352,,,,,
13353,,,,,
13354,,,,,
13355,,,,,
13356,,,,,
13357,,,,,
13358,,,,,
13359,,,,,
13360,,,,,
13361,,,,,
13362,,,,,
13363,,,,,
13364,,,,,
13365,,,,,
13366,,,,,
13367,,,,,
13368,,,,,
13369,,,,,
13370,,,,,
13371,,,,,
13372,,,,,
13373,,,,,
13374,,,,,
13375,,,,,
13376,,,,,
13377,,,,,
13378,,,,,
13379,,,,,
13380,,,,,
13381,,,,,
13382,,,,,
13383,,,,,
13384,,,,,
13385,,,,,
13386,,,,,
13387,,,,,
13388,,,,,
13389,,,,,
13390,,,,,
13391,41.0,,,,
13392,41.0,,,,
13393,41.0,,,,
13394,41.0,,,,
13395,41.0,,,,
13396,41.0,,,,
13397,41.0,,,,
13398,41.0,,,,
13399,,,,,
13400,,,,,
13401,,,,,
13402,,,,,
13403,,,,,
13404,,,,,
13405,,,,,
13406,,,,,
13407,,,,,
13408,,,,,
13409,,,,,
13410,,,,,
13411,,,,,
13412,,,,,
13413,,,,,
13414,,,,,
13415,,,,,
13416,,,,,
13417,,,,,
13418,,,,,
13419,,,,,
13420,,,,,
13421,,,,,
13422,,,,,
13423,,,,,
13424,81.0,81.0,2066.0,,
13425,81.0,81.0,2066.0,,
13426,81.0,81.0,2066.0,,
13427,81.0,81.0,2066.0,,
13428,81.0,81.0,2066.0,,
13429,81.0,81.0,2066.0,,
13430,81.0,81.0,2066.0,,
13431,81.0,81.0,2066.0,,
13432,,,,,
13433,,,,,
13434,,104.0,3120.0,,
13435,,104.0,3120.0,,
13436,,104.0,3120.0,,
13437,,104.0,3120.0,,
13438,,104.0,3120.0,,
13439,,104.0,3120.0,,
13440,,104.0,3120.0,,
13441,,104.0,3120.0,,
13442,,104.0,3120.0,,
13443,,104.0,3120.0,,
13444,,104.0,3120.0,,
13445,,104.0,3120.0,,
13446,,104.0,3120.0,,
13447,,104.0,3120.0,,
13448,,104.0,3120.0,,
13449,,104.0,3120.0,,
13450,,104.0,3120.0,,
13451,,104.0,3120.0,,
13452,,104.0,3120.0,,
13453,,104.0,3120.0,,
13454,,104.0,3120.0,,
13455,,104.0,3120.0,,
13456,,104.0,3120.0,,
13457,,104.0,3120.0,,
13458,,104.0,3120.0,,
13459,,104.0,3120.0,,
13460,,104.0,3120.0,,
13461,,104.0,3120.0,,
13462,,104.0,3120.0,,
13463,,104.0,3120.0,,
13464,,104.0,3120.0,,
13465,,104.0,3120.0,,
13466,,104.0,3120.0,,
13467,,104.0,3120.0,,
13468,,104.0,3120.0,,
13469,,104.0,3120.0,,
13470,,104.0,3120.0,,
13471,,104.0,3120.0,,
13472,,104.0,3120.0,,
13473,,104.0,3120.0,,
13474,,104.0,3120.0,,
13475,,104.0,3120.0,,
13476,,104.0,3120.0,,
13477,,104.0,3120.0,,
13478,,104.0,3120.0,,
13479,,104.0,3120.0,,
13480,,104.0,3120.0,,
13481,,104.0,3120.0,,
13482,,104.0,3120.0,,
13483,,104.0,3120.0,,
13484,,104.0,3120.0,,
13485,,104.0,3120.0,,
13486,,104.0,3120.0,,
13487,,104.0,3120.0,,
13488,,104.0,3120.0,,
13489,,104.0,3120.0,,
13490,,104.0,3120.0,,
13491,,104.0,3120.0,,
13492,,104.0,3120.0,,
13493,,104.0,3120.0,,
13494,,104.0,3120.0,,
13495,,104.0,3120.0,,
13496,,104.0,3120.0,,
13497,,104.0,3120.0,,
13498,,104.0,3120.0,,
13499,,104.0,3120.0,,
13500,,104.0,3120.0,,
13501,,104.0,3120.0,,
13502,,104.0,3120.0,,
13503,,104.0,3120.0,,
13504,,104.0,3120.0,,
13505,,104.0,3120.0,,
13506,,104.0,3120.0,,
13507,,104.0,3120.0,,
13508,,,,,
13509,,,,,
13510,,,,,
13511,,,,,
13512,,,,,
13513,,,,,
13514,,,,,
13515,,,,,
13516,,,,,
13517,,,,,
13518,,,,,
13519,,,,,
13520,,,,,
13521,,,,,
13522,,,,,
13523,,,,,
13524,,,,,
13525,,,,,
13526,,,,,
13527,,,,,
13528,,,,,
13529,,,,,
13530,,,,,
13531,,,,,
13532,,,,,
13533,,,,,
13534,,,,,
13535,,,,,
13536,,,,,
13537,,,,,
13538,,,,,
13539,,,,,
13540,,,,,
13541,,,,,
13542,,,,,
13543,,,,,
13544,,,,,
13545,,,,,
13546,,,,,
13547,,,,,
13548,,,,,
13549,,,,,
13550,,,,,
13551,,,,,
13552,,,,,
13553,,,,,
13554,,,,,
13555,,,,,
13556,,,,,
13557,,,,,
13558,,,,,
13559,,,,,
13560,,,,,
13561,,,,,
13562,,,,,
13563,,,,,
13564,,,,,
13565,,,,,
13566,,,,,
13567,,,,,
13568,,,,,
13569,,,,,
13570,,,,,
13571,,,,,
13572,,,,,
13573,,,,,
13574,,,,,
13575,,,,,
13576,,,,,
13577,,,,,
13578,,,,,
13579,,,,,
13580,,,,,
13581,,,,,
13582,,,,,
13583,,,,,
13584,,,,,
13585,,,,,
13586,,,,,
13587,,,,,
13588,,,,,
13589,,,,,
13590,,,,,
13591,,,,,
13592,,,,,
13593,,,,,
13594,,,,,
13595,,,,,
13596,,,,,
13597,,,,,
13598,,,,,
13599,,,,,
13600,,,,,
13601,,,,,
13602,,,,,
13603,,,,,
13604,,,,,
13605,,,,,
13606,,,,,
13607,,,,,
13608,,,,,
13609,,,,,
13610,,,,,
13611,,,,,
13612,,,,,
13613,,,,,
13614,,,,,
13615,,,,,
13616,,,,,
13617,,,,,
13618,,,,,
13619,,,,,
13620,,,,,
13621,,,,,
13622,,,,,
13623,,,,,
13624,,,,,
13625,,,,,
13626,,,,,
13627,,,,,
13628,,,,,
13629,,,,,
13630,,,,,
13631,,,,,
13632,,,,,
13633,,,,,
13634,,,,,
13635,,,,,
13636,,,,,
13637,,,,,
13638,,,,,
13639,,,,,
13640,,,,,
13641,,,,,
13642,,,,,
13643,,,,,
13644,,,,,
13645,,,,,
13646,,,,,
13647,,,,,
13648,,,,,
13649,,,,,
13650,,,,,
13651,,,,,
13652,,,,,
13653,,,,,
13654,,,,,
13655,,,,,
13656,,,,,
13657,,,,,
13658,,,,,
13659,,,,,
13660,,,,,
13661,,,,,
13662,,,,,
13663,,,,,
13664,,,,,
13665,,,,,
13666,,,,,
13667,,,,,
13668,,,,,
13669,,,,,
13670,,,,,
13671,,,,,
13672,,,,,
13673,,,,,
13674,,,,,
13675,,,,,
13676,,,,,
13677,,,,,
13678,,,,,
13679,,,,,
13680,,,,,
13681,,,,,
13682,,,,,
13683,,,,,
13684,,,,,
13685,,,,,
13686,,,,,
13687,,,,,
13688,,,,,
13689,,,,,
13690,,,,,
13691,,,,,
13692,,,,,
13693,,,,,
13694,,,,,
13695,,,,,
13696,,,,,
13697,,,,,
13698,,,,,
13699,,,,,
13700,,,,,
13701,,,,,
13702,,,,,
13703,,,,,
13704,,,,,
13705,,,,,
13706,88.0,190.0,5700.0,,
13707,88.0,190.0,5700.0,,
13708,88.0,190.0,5700.0,,
13709,88.0,190.0,5700.0,,
13710,88.0,190.0,5700.0,,
13711,88.0,190.0,5700.0,,
13712,88.0,190.0,5700.0,,
13713,88.0,190.0,5700.0,,
13714,88.0,190.0,5700.0,,
13715,88.0,190.0,5700.0,,
13716,88.0,190.0,5700.0,,
13717,,,,,
13718,,,,,
13719,,,,,
13720,,,,,
13721,,,,,
13722,,,,,
13723,,,,,
13724,,,,,
13725,,,,,
13726,,,,,
13727,,,,,
13728,,,,,
13729,,,,,
13730,,,,,
13731,,,,,
13732,,,,,
13733,,,,,
13734,,,,,
13735,,,,,
13736,,,,,
13737,,,,,
13738,,,,,
13739,,,,,
13740,,,,,
13741,,,,,
13742,,,,,
13743,,,,,
13744,,,,,
13745,,,,,
13746,,,,,
13747,,,,,
13748,,,,,
13749,,,,,
13750,,,,,
13751,,,,,
13752,,,,,
13753,,,,,
13754,,,,,
13755,,,,,
13756,,,,,
13757,,,,,
13758,,,,,
13759,,,,,
13760,,,,,
13761,,,,,
13762,,,,,
13763,,,,,
13764,,,,,
13765,,,,,
13766,,,,,
13767,,,,,
13768,,,,,
13769,,,,,
13770,,,,,
13771,,,,,
13772,,,,,
13773,,,,,
13774,,,,,
13775,,,,,
13776,,,,,
13777,,,,,
13778,,,,,
13779,,,,,
13780,,,,,
13781,,,,,
13782,,,,,
13783,,,,,
13784,,,,,
13785,,,,,
13786,,,,,
13787,,,,,
13788,,,,,
13789,,,,,
13790,,,,,
13791,,,,,
13792,,,,,
13793,,,,,
13794,,,,,
13795,,,,,
13796,,,,,
13797,,,,,
13798,,,,,
13799,,,,,
13800,,,,,
13801,,,,,
13802,,,,,
13803,,,,,
13804,,,,,
13805,,,,,
13806,,,,,
13807,,,,,
